date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
2020-12-23,2155999.0,39387.0,33894.286,69157.0,748.0,505.571,31759.109,580.193,499.282,1018.723,11.018,7.447,1554.0,22.89131644867475,21220.0,312.5828410816462,509507.0,49436437.00000008,728.2272351750161,7.505332026907933,437523.0,6.444966181836244,0.07754703945399405,12.895398806208007,235015.78951352058,235015.78951352058,0.0,42605.616506910854,23920.059864720555,0.34619181519878617,0.34619181519878617,0.0,352.35628045982133,76.85,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,0.0,76.85,76.85,76.19,76.19,76.67,76.67,73.33,73.33,100.0,100.0
2020-12-24,2195148.0,39149.0,34411.0,69732.0,575.0,511.714,32335.796,576.687,506.894,1027.193,8.47,7.538,1607.0,23.672037022535605,21575.0,317.8121958688274,463123.0,49899989.000000045,735.0556235420787,6.8220689495879006,446946.0,6.583772407637957,0.07647058022491107,13.07692444674612,288208.59433725657,288208.59433725657,0.0,53192.80482373599,29341.417738766384,0.42454788521247555,0.42454788521247555,0.0,432.2160093377478,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,0.0,79.63,79.63,79.76,79.76,78.23,78.23,75.12,75.12,100.0,100.0
2020-12-25,2227951.0,32803.0,35017.143,70302.0,570.0,523.143,32819.003,483.207,515.823,1035.589,8.396,7.706,1616.0,23.804612214323296,20916.0,308.1047457145953,339024.0,50239228.000000015,740.0528097072854,4.994019091181151,439531.0,6.474545180181765,0.07935283510181379,12.601944199182654,351988.5874778177,351988.5874778177,0.0,63779.99314056116,36054.23322350705,0.518499494355004,0.518499494355004,0.0,531.09965381829,75.46,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,0.0,75.46,75.46,79.76,79.76,75.89,75.89,72.44,72.44,100.0,100.0
2020-12-26,2262739.0,34788.0,36094.143,70513.0,211.0,476.571,33331.451,512.447,531.688,1038.697,3.108,7.02,1682.0,24.776830287433032,21728.0,320.06597412921815,269876.0,50509650.00000005,744.0362817643539,3.975429162099451,415202.0,6.116164975625903,0.08771651900454762,11.400361201613068,426355.7689352041,426355.7689352041,0.0,74367.18145738635,44058.50631894254,0.6280466426263712,0.6280466426263712,0.0,649.0072139014478,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,79.63,79.63,79.76,79.76,79.27,79.27,76.31,76.31,100.0,100.0
2020-12-27,2295232.0,32493.0,35581.143,70860.0,347.0,479.571,33810.091,478.641,524.131,1043.809,5.112,7.064,1751.0,25.79324009113867,22762.0,335.2973906079374,352702.0,50931123.0,750.2448221875013,5.195503921544712,413474.0,6.090710538802667,0.08900820835331454,11.234918874341789,511310.13870941545,511310.13870941545,0.0,84954.36977421137,53354.237025072856,0.7531893300265773,0.7531893300265773,0.0,785.9386895872212,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,79.63,79.63,79.76,79.76,79.27,79.27,76.31,76.31,100.0,100.0
2020-12-28,2336692.0,41460.0,36715.857,71217.0,357.0,499.857,34420.821,610.73,540.846,1049.067,5.259,7.363,1847.0,27.207375470207378,24046.0,354.21145130298135,357238.0,51289156.99999996,755.5188695448912,5.2623218182057085,402747.0,5.932695640768604,0.09380827661036242,10.660040202567117,606851.6968004522,606851.6968004522,0.0,95541.55809103674,63779.99314056117,0.8939275565556225,0.8939275565556225,0.0,939.5160914252837,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,79.63,79.63,79.76,79.76,79.27,79.27,76.31,76.31,100.0,100.0
2020-12-29,2389967.0,53275.0,39050.714,71675.0,458.0,466.571,35205.593,784.771,575.24,1055.814,6.747,6.873,1939.0,28.562588541814893,25545.0,376.2925860240647,344775.0,51635380.00000001,760.6189340589264,5.0787346387334855,386976.0,5.7003797130259715,0.10174223092139253,9.828760298883301,712980.4432083139,712980.4432083139,0.0,106128.7464078617,74367.18145738631,1.0502613222135064,1.0502613222135064,0.0,1095.4714827136727,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,79.63,79.63,79.76,79.76,79.27,79.27,76.31,76.31,100.0,100.0
2020-12-30,2440206.0,50239.0,40601.0,72657.0,982.0,500.0,35945.642,740.049,598.076,1070.28,14.465,7.365,2066.0,30.433371803707875,26545.0,391.0231628893638,420492.0,52058247.00000002,766.848008906225,6.194089727243336,374544.0,5.517249181436574,0.10897445697349036,9.17646233596984,829696.3779330009,829696.3779330009,0.0,116715.93472468702,84954.36977421147,1.2221906270002296,1.2221906270002296,0.0,1251.426874002062,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,79.63,79.63,79.76,79.76,79.27,79.27,76.31,76.31,100.0,100.0
2020-12-31,2496235.0,56029.0,43012.429,73622.0,965.0,555.714,36770.982,825.339,633.598,1084.495,14.215,8.186,2122.0,31.258284108164624,26572.0,391.42088846472683,482473.0,52560089.000000075,774.2404310614611,7.107105611931438,380014.0,5.59782543688976,0.1147228536716096,8.716659043911749,956999.500974513,957858.7775600388,0.0,127303.1230415121,95541.55809103664,1.4097154709157913,1.4109812348949555,0.0,1407.3822652904512,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,79.63,79.63,79.76,79.76,79.27,79.27,76.31,76.31,100.0,100.0
2021-01-01,2549693.0,53458.0,45963.143,74237.0,615.0,562.143,37558.449,787.467,677.064,1093.554,9.059,8.281,2162.0,31.847507182776585,26383.0,388.6368094371853,422804.0,52983844.999999925,780.4826013915906,6.2281468209559065,392088.0,5.77568242196138,0.11947319446756076,8.370078363239204,1094889.8123328502,1097615.070643844,0.0,137890.31135833717,106128.74640786179,1.6128358539601921,1.616850316662981,0.0,1563.3376565788406,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,79.63,79.63,79.76,79.76,79.27,79.27,76.31,76.31,100.0,100.0
2021-01-02,2607546.0,57853.0,49258.143,74682.0,445.0,595.571,38410.657,852.208,725.601,1100.109,6.555,8.773,2256.0,33.2321814081147,27555.0,405.9010455233158,411523.0,53396177.00000008,786.5564896116153,6.061971183338469,412361.0,6.074315406751589,0.12080198321912121,8.278009792158068,1243367.3120080126,1241095.4228889782,0.0,148477.49967516237,116715.93472468693,1.831551776133432,1.8282051524036946,0.0,1719.2930478672295,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,79.63,79.63,79.76,79.76,79.27,79.27,76.31,76.31,100.0,100.0
2021-01-03,2662703.0,55157.0,52495.857,75137.0,455.0,611.0,39223.151,812.494,773.294,1106.811,6.702,9.0,2420.0,35.64799601402375,29027.0,427.58445466903606,428770.0,53825846.0,792.8857618427504,6.316029442534282,413532.0,6.091564912260854,0.12758591733087637,7.83785562639048,1402432.0,1380430.0,22002.0,159064.68799198745,127303.12304151208,2.06586323743551,2.0334530222164795,0.03241021521903101,1875.2484391556186,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,79.63,79.63,79.76,79.76,79.27,79.27,76.31,76.31,100.0,100.0
2021-01-04,2721626.0,58923.0,54990.571,75547.0,410.0,618.571,40091.121,867.97,810.043,1112.851,6.04,9.112,2560.0,37.71027677516562,30770.0,453.25985014525236,464611.0,54302700.99999997,799.9101110738521,6.843988047963466,430506.0,6.341601723972441,0.12930972415004213,7.733370452787206,1572083.876308813,1515618.801976911,56465.07433190197,169651.876308813,137890.31135833726,2.3157702378664284,2.2325939261013374,0.08317631176509074,2031.2038304440084,79.63,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,79.63,79.63,79.76,79.76,79.27,79.27,76.31,76.31,100.0,100.0
2021-01-05,2782713.0,61087.0,56106.571,76428.0,881.0,679.0,40990.968,899.847,826.482,1125.829,12.978,10.002,2645.0,38.96237580871603,30681.0,451.9488288042407,498624.0,54808078.99999999,807.3546205488836,7.345019158882883,453243.0,6.676530850158746,0.1253929593651874,7.974929414399227,1752322.9409344506,1646661.8288197108,105661.11211473984,180239.0646256376,148477.4996751624,2.581272777426184,2.4256278640582685,0.15564491336791578,2187.159221732397,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,6265344302.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-06,2845269.0,62556.0,57866.143,77470.0,1042.0,687.571,41912.454,921.486,852.402,1141.178,15.349,10.128,2821.0,41.55495733700867,31941.0,470.50935565451755,557441.0,55378721.00000009,815.7605063924531,8.211427498369178,474353.0,6.9874933277852085,0.12418890148608999,8.05224933978506,1943149.193876914,1773559.0805283994,169590.11334851454,190826.25294246338,159064.6879919876,2.8623708561147803,2.612554836087273,0.2498160200275075,2343.1146130207867,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-07,2898056.0,52787.0,57403.0,78632.0,1162.0,715.714,42690.037,777.583,845.579,1158.295,17.117,10.543,2929.0,43.14585963846097,32578.0,479.8927331177131,619941.0,56003850.99999998,824.9690319082557,9.13208855245037,491966.0,7.246942978113721,0.11764940427787794,8.499830544301648,2141820.6945481407,1897267.3257555875,244553.3687925532,198671.50067122676,169260.17051051822,3.1550254372729625,2.794784217606309,0.3602412196666535,2493.299951938815,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-08,2966248.0,68192.0,59507.857,79965.0,1333.0,818.286,43694.544,1004.507,876.585,1177.931,19.636,12.054,3098.0,45.63532712869651,33774.0,497.51050304861076,680215.0,56689419.0,835.0678440286454,10.019959342429406,529368.0,7.797896014029638,0.11370147735439187,8.794960481323717,2331885.799419761,2023527.1764169447,308358.62300281646,190065.10487162042,176713.7124409873,3.4350023009452153,2.980772261123139,0.45423003982207655,2603.0949242643196,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-09,3026346.0,60098.0,59828.571,81000.0,1035.0,902.571,44579.822,885.278,881.309,1193.177,15.246,13.295,3145.0,46.32766424136557,34028.0,501.25206957239664,567302.0,57258925.999999955,843.4570106674707,8.356685716837893,551821.0,8.128641656386197,0.10956144943137579,9.127298015771082,2510602.5679037143,2153295.401165082,357307.16673863214,178716.76848395308,181033.60798510024,3.6982624104722888,3.1719283420557236,0.5263340684165652,2666.7294776269387,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-10,3081372.0,55026.0,59809.857,81567.0,567.0,918.571,45390.387,810.565,881.034,1201.529,8.352,13.531,3264.0,48.08060288833616,35387.0,521.2709235323382,485874.0,57747184.00000003,850.649332666569,7.157204303850319,560191.0,8.251936584748751,0.10777959806301053,9.27819381378075,2677971.0,2286572.0,391399.0,167368.43209628575,182219.85714285713,3.9448057658541815,3.368252460404062,0.576553305450119,2684.2036120266725,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-11,3127647.0,46275.0,58003.0,82096.0,529.0,935.571,46072.045,681.657,854.418,1209.321,7.792,13.782,3363.0,49.53892999800077,36748.0,541.3192386460101,536947.0,58297535.99999997,858.7563351055392,7.909539056091739,570691.0,8.406607641834391,0.10194318851149069,9.809385154627407,2843815.0,2431648.0,412167.0,165844.0,179880.0,4.189103544819047,3.581957777335075,0.6071457674839721,2650.0,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-12,3173295.0,45648.0,55797.429,83342.0,1246.0,987.714,46744.466,672.421,821.928,1227.676,18.354,14.55,3496.0,51.49809672108554,36978.0,544.707271325029,584760.0,58891289.0,867.5026593110415,8.613852127752283,583316.0,8.592581174758791,0.09548053321435732,10.473339081118903,3067541.0,2639309.0,428232.0,223726.0,185810.0,4.518664848795637,3.8878544095775616,0.6308104392180751,2737.0,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-13,3220957.0,47662.0,53669.714,84910.0,1568.0,1062.857,47446.555,702.089,790.586,1250.773,23.098,15.656,3626.0,53.413071713574425,37484.0,552.1609432188703,628556.0,59538319.999999985,877.0337991907726,9.258992472144921,594228.0,8.753321229512935,0.09021771563528824,11.084297501419496,3356229.0,2918252.0,437977.0,288688.0,201020.0,4.943918926204582,4.2987535398312735,0.645165386373309,2961.0,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-14,3269761.0,48804.0,53100.714,86163.0,1253.0,1075.857,48165.466,718.911,782.204,1269.231,18.457,15.848,3672.0,54.09067824937817,37687.0,555.151250322526,695148.0,60242686.00000009,887.4095166950774,10.239931046758917,605548.0,8.920071359628121,0.08740216127827433,11.441364668502441,3678180.0,3234946.0,443234.0,321951.0,220981.0,5.418171321440573,4.765262070809176,0.6529092506313967,3255.0,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-15,3325646.0,55885.0,51342.571,87448.0,1285.0,1069.0,48988.684,823.218,756.306,1288.159,18.929,15.747,3789.0,55.81415574261817,38126.0,561.6179735663923,596727.0,60848504.99999997,896.3335800410342,8.790132941099317,594155.0,8.752245897401767,0.08664189600312325,11.541760350719382,4023705.0,3576263.0,447442.0,345525.0,244311.0,5.927149578578819,5.268041701202504,0.6591078773763146,3599.0,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-16,3367074.0,41428.0,48675.429,88747.0,1299.0,1106.714,49598.942,610.258,717.017,1307.295,19.135,16.303,3854.0,56.77164323886261,37708.0,555.4605924366973,491137.0,61349606.00000009,903.7150868388142,7.234731329892388,584383.0,8.608298700274064,0.0841266256662071,11.886843102060741,4322456.0,3872394.0,450062.0,298751.0,260958.0,6.367227035487315,5.704259746972292,0.6629672885150228,3844.0,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-17,3405744.0,38670.0,46338.857,89429.0,682.0,1123.143,50168.574,569.631,682.598,1317.341,10.046,16.545,3871.0,57.02206304557269,38163.0,562.1630049104083,417329.0,61774303.999999955,909.971133372351,6.1474969126183945,575303.0,8.47454506233715,0.0821885021437908,12.167152021464943,4514802.0,4062501.0,452301.0,192346.0,262404.0,6.650563789260596,5.984298324585433,0.6662654646751633,3865.0,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-18,3443354.0,37610.0,45101.0,90031.0,602.0,1133.571,50722.591,554.017,664.364,1326.209,8.868,16.698,3916.0,57.68493900451115,39249.0,578.1604113861232,556689.0,62357804.999999985,918.5664397038304,8.200350104566471,580038.0,8.544294343794341,0.07921393226802113,12.624041899807347,4723443.0,4266577.0,456866.0,208641.0,268518.0,6.957904018035882,6.28491404502171,0.6729899730141724,3955.0,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-19,3476808.0,33454.0,43359.0,91643.0,1612.0,1185.857,51215.387,492.797,638.703,1349.954,23.746,17.468,3947.0,58.14158688733542,38840.0,572.1356054482159,579194.0,62956912.00000006,927.3916314178701,8.531861736920028,580803.0,8.555563235096296,0.07537317264320828,13.267319988421741,5070365.0,4609740.0,460625.0,346922.0,286118.0,7.468940136762211,6.790412939904372,0.6785271968578384,4215.0,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-20,3515800.0,38992.0,42120.429,93469.0,1826.0,1222.714,51789.762,574.375,620.458,1376.852,26.898,18.011,3953.0,58.22997034852722,38735.0,570.5888948773594,640856.0,63623218.99999996,937.2067178972555,9.4401785675881,583557.0,8.59613124378333,0.07282636514063162,13.731290832227398,5437284.0,4973248.0,464036.0,366919.0,297294.0,8.009432990046077,7.325881193419486,0.6835517966265918,4379.0,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
2021-01-21,3553777.0,37977.0,40573.714,94765.0,1296.0,1228.857,52349.185,559.423,597.674,1395.943,19.091,18.102,3960.0,58.33308438658431,38055.0,560.572102608956,665330.0,64303048.00000006,947.2209912370164,9.800694705789429,580052.0,8.544500571870456,0.07042632203323376,14.199236466276144,5849899.0,5383103.0,466796.0,412615.0,310246.0,8.617238687373616,7.929621251532201,0.6876174358414143,4570.0,87.96,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,87.96,87.96,91.67,91.67,83.96,83.96,81.67,81.67,100.0,100.0
