date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
2020-10-11,606449.0,12882.0,14404.0,42915.0,65.0,67.857,8933.344,189.759,212.179,632.163,0.957,1.0,1.21,477.0,7.026,4669.0,68.777,,,4984.0,73.417,258955.0,25476034.0,375.277,3.815,275781.0,4.062,0.052,19.1,tests performed,,,,,,,,,,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,67.59,67.59,72.62,72.62,66.93,66.93,62.2,62.2,100.0,100.0
2020-10-12,620460.0,14011.0,14605.143,42965.0,50.0,72.286,9139.734,206.39,215.142,632.899,0.737,1.065,1.25,507.0,7.468,4959.0,73.049,,,,,219074.0,25697164.0,378.534,3.227,268319.0,3.952,0.054,18.4,tests performed,,,,,,,,,,60.19,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,60.19,60.19,67.86,67.86,62.76,62.76,57.44,57.44,100.0,100.0
2020-10-13,637710.0,17250.0,14989.857,43108.0,143.0,81.857,9393.836,254.102,220.809,635.006,2.106,1.206,1.27,516.0,7.601,5293.0,77.969,,,,,264713.0,25999507.0,382.988,3.899,273998.0,4.036,0.055,18.3,tests performed,,,,,,,,,,60.19,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,3214960.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,3.0,0.0,,60.19,60.19,67.86,67.86,62.76,62.76,57.44,57.44,100.0,100.0
2020-10-14,657461.0,19751.0,15786.714,43245.0,137.0,91.429,9684.78,290.944,232.547,637.024,2.018,1.347,1.27,563.0,8.293,5598.0,82.462,,,,,295690.0,26301012.0,387.429,4.356,280489.0,4.132,0.056,17.8,tests performed,,,,,,,,,,60.19,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,60.19,60.19,67.86,67.86,63.54,63.54,58.33,58.33,100.0,100.0
2020-10-15,676457.0,18996.0,15993.286,43383.0,138.0,100.143,9964.602,279.822,235.59,639.057,2.033,1.475,1.24,581.0,8.558,5933.0,87.397,,,,,304315.0,26605703.0,391.917,4.483,280684.0,4.135,0.057,17.6,tests performed,,,,,,,,,,60.19,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,60.19,60.19,67.86,67.86,63.54,63.54,58.33,58.33,100.0,100.0
2020-10-16,692114.0,15657.0,16246.0,43519.0,136.0,107.143,10195.238,230.637,239.313,641.06,2.003,1.578,1.19,592.0,8.721,6296.0,92.744,,,,,312178.0,26917855.0,396.516,4.599,282912.0,4.167,0.057,17.4,tests performed,,,,,,,,,,60.19,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,60203550000.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,60.19,60.19,67.86,67.86,63.54,63.54,58.33,58.33,100.0,100.0
2020-10-17,708300.0,16186.0,16390.429,43669.0,150.0,117.0,10433.668,238.429,241.44,643.27,2.21,1.723,1.17,614.0,9.045,6545.0,96.412,,,,,308416.0,27226271.0,401.059,4.543,287027.0,4.228,0.057,17.5,tests performed,,,,,,,,,,60.19,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,60.19,60.19,67.86,67.86,63.54,63.54,58.33,58.33,100.0,100.0
2020-10-18,725294.0,16994.0,16977.857,43736.0,67.0,117.286,10683.999,250.331,250.094,644.257,0.987,1.728,1.19,630.0,9.28,6829.0,100.595,,,6951.0,102.392,306893.0,27533164.0,405.579,4.521,293876.0,4.329,0.058,17.3,tests performed,,,,,,,,,,60.19,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,60.19,60.19,67.86,67.86,63.54,63.54,58.33,58.33,100.0,100.0
2020-10-19,744124.0,18830.0,17666.286,43816.0,80.0,121.571,10961.376,277.377,260.235,645.435,1.178,1.791,1.25,658.0,9.693,7333.0,108.019,,,,,260338.0,27795752.0,409.447,3.835,299798.0,4.416,0.059,17.0,tests performed,,,,,,,,,,65.74,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,65.74,65.74,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
2020-10-20,765489.0,21365.0,18254.143,44057.0,241.0,135.571,11276.095,314.719,268.894,648.985,3.55,1.997,1.28,698.0,10.282,7852.0,115.664,,,,,279996.0,28078061.0,413.606,4.125,296936.0,4.374,0.061,16.3,tests performed,,,,,,,,,,65.74,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,68950000.0,0.0,3.0,1.0,0.0,,3.0,0.0,,65.74,65.74,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
2020-10-21,792196.0,26707.0,19247.857,44248.0,191.0,143.286,11669.504,393.41,283.532,651.799,2.814,2.111,1.27,712.0,10.488,8132.0,119.789,,,,,310331.0,28399160.0,418.336,4.571,299735.0,4.415,0.064,15.6,tests performed,,,,,,,,,,65.74,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,65.74,65.74,71.43,71.43,66.67,66.67,61.9,61.9,100.0,100.0
2020-10-22,813453.0,21257.0,19570.857,44437.0,189.0,150.571,11982.632,313.128,288.29,654.583,2.784,2.218,1.22,708.0,10.429,8310.0,122.411,,,,,340137.0,28744122.0,423.417,5.01,305488.0,4.5,0.064,15.6,tests performed,,,,,,,,,,67.59,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5305826400.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,67.59,67.59,73.81,73.81,67.71,67.71,63.1,63.1,100.0,100.0
2020-10-23,834012.0,20559.0,20271.143,44661.0,224.0,163.143,12285.478,302.846,298.606,657.882,3.3,2.403,1.18,744.0,10.96,8886.0,130.896,,,,,346682.0,29090966.0,428.527,5.107,310444.0,4.573,0.065,15.3,tests performed,,,,,,,,,,75.0,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,75.0,75.0,76.19,76.19,71.88,71.88,67.86,67.86,100.0,100.0
2020-10-24,857045.0,23033.0,21249.286,44835.0,174.0,166.571,12624.767,339.289,313.014,660.445,2.563,2.454,1.16,788.0,11.608,9260.0,136.405,,,,,317896.0,29408862.0,433.21,4.683,311799.0,4.593,0.068,14.7,tests performed,,,,,,,,,,75.0,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,75.0,75.0,76.19,76.19,71.88,71.88,67.86,67.86,100.0,100.0
2020-10-25,876842.0,19797.0,21649.714,44986.0,151.0,178.571,12916.388,291.621,318.913,662.67,2.224,2.63,1.14,828.0,12.197,9784.0,144.124,,,8779.0,129.32,321114.0,29729976.0,437.94,4.73,313830.0,4.623,0.069,14.5,tests performed,,,,,,,,,,75.0,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,75.0,75.0,76.19,76.19,71.88,71.88,67.86,67.86,100.0,100.0
2020-10-26,897742.0,20900.0,21945.429,45088.0,102.0,181.714,13224.258,307.869,323.269,664.172,1.503,2.677,1.15,853.0,12.565,10106.0,148.867,,,,,261861.0,29994334.0,441.834,3.857,314083.0,4.627,0.07,14.3,tests performed,,,,,,,,,,75.0,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,75.0,75.0,76.19,76.19,71.88,71.88,67.86,67.86,100.0,100.0
2020-10-27,920666.0,22924.0,22168.143,45455.0,367.0,199.714,13561.941,337.684,326.55,669.578,5.406,2.942,1.14,903.0,13.302,10935.0,161.079,,,,,280997.0,30282279.0,446.075,4.139,314888.0,4.638,0.07,14.2,tests performed,,,,,,,,,,75.0,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,75.0,75.0,76.19,76.19,71.88,71.88,67.86,67.86,100.0,100.0
2020-10-28,945380.0,24714.0,21883.429,45765.0,310.0,216.714,13925.993,364.051,322.356,674.145,4.566,3.192,1.12,957.0,14.097,11431.0,168.385,,,,,308810.0,30591229.0,450.626,4.549,313153.0,4.613,0.07,14.3,tests performed,,,,,,,,,,75.0,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,75.0,75.0,76.19,76.19,71.88,71.88,67.86,67.86,100.0,100.0
2020-10-29,968458.0,23078.0,22143.571,46045.0,280.0,229.714,14265.945,339.952,326.188,678.269,4.125,3.384,1.1,974.0,14.348,11580.0,170.58,,,,,347632.0,30941157.0,455.781,5.121,313862.0,4.623,0.071,14.2,tests performed,,,,,,,,,,75.0,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,322141.3,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,75.0,75.0,76.19,76.19,71.88,71.88,67.86,67.86,100.0,100.0
2020-10-30,992876.0,24418.0,22694.857,46319.0,274.0,236.857,14625.636,359.691,334.308,682.306,4.036,3.489,1.09,979.0,14.421,11785.0,173.6,,,,,305207.0,31249759.0,460.327,4.496,308399.0,4.543,0.074,13.6,tests performed,,,,,,,,,,75.0,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,75.0,75.0,76.19,76.19,71.88,71.88,67.86,67.86,100.0,100.0
2020-10-31,1014795.0,21919.0,22535.714,46645.0,326.0,258.571,14948.516,322.88,331.964,687.108,4.802,3.809,1.06,1003.0,14.775,12302.0,181.216,,,,,292573.0,31544773.0,464.673,4.31,305130.0,4.495,0.074,13.5,tests performed,,,,,,,,,,75.0,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,3885.19,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,75.0,75.0,76.19,76.19,71.88,71.88,67.86,67.86,100.0,100.0
2020-11-01,1038056.0,23261.0,23030.571,46807.0,162.0,260.143,15291.164,342.648,339.254,689.494,2.386,3.832,1.05,979.0,14.421,12217.0,179.963,,,10408.0,153.316,270473.0,31817159.0,468.685,3.984,298169.0,4.392,0.077,12.9,tests performed,,,,,,,,,,75.0,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,75.0,75.0,76.19,76.19,71.88,71.88,67.86,67.86,100.0,100.0
2020-11-02,1057023.0,18967.0,22754.429,46943.0,136.0,265.0,15570.559,279.395,335.186,691.497,2.003,3.904,1.04,1075.0,15.835,13102.0,193.0,,,,,207831.0,32038760.0,471.949,3.061,292061.0,4.302,0.078,12.8,tests performed,,,,,,,,,,75.0,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,75.0,75.0,76.19,76.19,71.88,71.88,67.86,67.86,100.0,100.0
2020-11-03,1077101.0,20078.0,22347.857,47340.0,397.0,269.286,15866.319,295.761,329.197,697.346,5.848,3.967,1.04,1144.0,16.852,13747.0,202.501,,,,,265136.0,32309598.0,475.939,3.906,289617.0,4.266,0.077,13.0,tests performed,,,,,,,,,,75.0,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,75.0,75.0,76.19,76.19,71.88,71.88,67.86,67.86,100.0,100.0
2020-11-04,1102307.0,25206.0,22418.143,47832.0,492.0,295.286,16237.618,371.299,330.232,704.593,7.247,4.35,1.05,1193.0,17.574,13815.0,203.503,,,,,301288.0,32622996.0,480.556,4.438,290252.0,4.276,0.077,12.9,tests performed,,,,,,,,,,75.0,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,75.0,75.0,76.19,76.19,71.88,71.88,67.86,67.86,100.0,100.0
2020-11-05,1126471.0,24164.0,22573.286,48210.0,378.0,309.286,16593.568,355.95,332.518,710.161,5.568,4.556,1.04,1183.0,17.426,13793.0,203.179,,,,,344159.0,32970741.0,485.678,5.07,289941.0,4.271,0.078,12.8,tests performed,,,,,,,,,,75.0,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,75.0,75.0,76.19,76.19,71.88,71.88,67.86,67.86,100.0,100.0
2020-11-06,1149793.0,23322.0,22416.714,48565.0,355.0,320.857,16937.114,343.547,330.211,715.39,5.229,4.726,1.04,1187.0,17.485,13956.0,205.58,,,,,355032.0,33325865.0,490.909,5.23,296587.0,4.369,0.076,13.2,tests performed,,,,,,,,,,72.22,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,72.22,72.22,76.19,76.19,70.31,70.31,66.07,66.07,100.0,100.0
2020-11-07,1174772.0,24979.0,22853.857,48978.0,413.0,333.286,17305.069,367.955,336.65,721.474,6.084,4.909,1.04,1207.0,17.78,14312.0,210.824,,,,,329430.0,33655295.0,495.762,4.853,301503.0,4.441,0.076,13.2,tests performed,,,,,,,,,,72.22,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,72.22,72.22,76.19,76.19,70.31,70.31,66.07,66.07,100.0,100.0
2020-11-08,1195352.0,20580.0,22470.857,49134.0,156.0,332.429,17608.225,303.155,331.009,723.772,2.298,4.897,1.03,1232.0,18.148,14544.0,214.242,,,11000.0,162.036,283397.0,33941724.0,499.981,4.175,303509.0,4.471,0.074,13.5,tests performed,,,,,,,,,,72.22,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,3.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,72.22,72.22,76.19,76.19,70.31,70.31,66.07,66.07,100.0,100.0
2020-11-09,1216749.0,21397.0,22818.0,49329.0,195.0,340.857,17923.415,315.19,336.122,726.645,2.872,5.021,1.04,1271.0,18.723,15138.0,222.991,,,,,243245.0,34185815.0,503.577,3.583,306722.0,4.518,0.074,13.4,tests performed,,,,,,,,,,66.67,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,170000000.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,66.67,66.67,72.62,72.62,67.19,67.19,62.5,62.5,100.0,100.0
2020-11-10,1237200.0,20451.0,22871.286,49861.0,532.0,360.143,18224.67,301.255,336.907,734.481,7.837,5.305,1.05,1219.0,17.957,14961.0,220.384,,,,,304843.0,34490306.0,508.062,4.491,311530.0,4.589,0.073,13.6,tests performed,,,,,,,,,,64.81,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,64.81,64.81,72.62,72.62,66.15,66.15,61.31,61.31,100.0,100.0
2020-11-11,1260200.0,23000.0,22556.143,50457.0,596.0,375.0,18563.473,338.803,332.265,743.261,8.779,5.524,1.08,1268.0,18.678,15662.0,230.71,,,,,377608.0,34871387.0,513.676,5.562,321199.0,4.731,0.07,14.2,tests performed,,,,,,,,,,64.81,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,64.81,64.81,72.62,72.62,66.15,66.15,61.31,61.31,100.0,100.0
2020-11-12,1293717.0,33517.0,23892.286,51020.0,563.0,401.429,19057.198,493.725,351.947,751.554,8.293,5.913,1.12,1275.0,18.781,15875.0,233.848,,,,,379955.0,35252165.0,519.285,5.597,325918.0,4.801,0.073,13.6,tests performed,,,,,,,,,,64.81,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,64.81,64.81,72.62,72.62,66.15,66.15,61.31,61.31,100.0,100.0
2020-11-13,1321033.0,27316.0,24462.857,51396.0,376.0,404.429,19459.578,402.38,360.352,757.093,5.539,5.957,1.1,1355.0,19.96,16231.0,239.092,,,,,382110.0,35634389.0,524.915,5.629,329789.0,4.858,0.074,13.5,tests performed,,,,,,,,,,64.81,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,64.81,64.81,72.62,72.62,66.15,66.15,61.31,61.31,100.0,100.0
2020-11-14,1347909.0,26876.0,24733.857,51858.0,462.0,411.429,19855.477,395.899,364.344,763.898,6.806,6.061,1.06,1365.0,20.107,16295.0,240.035,,,,,343784.0,35978280.0,529.981,5.064,331855.0,4.888,0.075,13.4,tests performed,,,,,,,,,,64.81,67886004.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,,64.81,64.81,72.62,72.62,66.15,66.15,61.31,61.31,100.0,100.0
